Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Rotational speed [rad/s],Power [W],type_encoded
297.6,308.5,23.7,37,193.52210746113124,4586.47394682881,2
297.5,308.5,44.7,40,155.4041165975751,6946.564011911607,2
297.4,308.3,41.2,43,156.34659439365203,6441.479689018464,1
297.3,308.3,36.3,45,157.49851169996828,5717.195974708848,1
297.3,308.3,38.5,47,161.05898337403673,6200.770859900414,1
297.4,308.4,52.2,49,140.42919161546374,7330.403802327208,1
297.4,308.3,34.6,51,160.74482410867773,5561.77091416025,2
297.4,308.5,39.2,54,145.4557398612074,5701.865002559331,1
297.5,308.5,46.6,56,145.87461888168605,6797.75723988657,0
297.4,308.5,61.5,61,146.502937412404,9009.930650862847,1
297.4,308.5,45.1,63,153.8333202707802,6937.882744212187,0
297.4,308.4,37.2,68,165.66665259930176,6162.7994766940255,1
297.5,308.6,26.7,70,187.76252092954996,5013.259308818984,1
297.5,308.6,39.0,72,152.053084433746,5930.070292916093,1
297.6,308.7,59.9,74,144.09438304465183,8631.253544374646,2
297.5,308.6,44.9,77,162.52505994571194,7297.375191562466,1
297.6,308.7,37.9,79,169.85544280408814,6437.52128227494,1
297.6,308.7,41.7,81,148.59733251479722,6196.5087658670445,2
297.5,308.6,46.1,84,150.79644737231007,6951.716223863495,0
297.4,308.6,31.0,89,172.054557661601,5333.6912875096305,2
297.4,308.7,36.2,92,158.12683023068624,5724.191254350842,1
297.4,308.7,46.6,94,153.72860051566053,7163.752784029781,1
297.4,308.7,57.4,96,149.6445300659938,8589.596025788043,1
297.3,308.7,47.6,98,154.77579806685713,7367.3279879823995,0
297.4,308.6,53.6,103,133.62240753268586,7162.161043751962,1
297.3,308.6,42.6,105,155.61355610781442,6629.137490192895,1
297.4,308.6,42.3,107,154.5663585566178,6538.156966944933,1
297.3,308.6,42.0,109,149.8539695762331,6293.86672220179,0
297.4,308.7,40.2,114,146.817096677763,5902.0472864460735,1
297.4,308.7,43.4,116,150.06340908647243,6512.751954352903,1
297.4,308.7,4.2,118,300.96457621390215,1264.051220098389,1
297.3,308.6,35.7,120,158.2315499858059,5648.866334493271,1
297.3,308.6,42.9,122,152.4719634542246,6541.047232186235,2
297.2,308.5,41.5,125,162.31562043547262,6736.098248072114,1
297.2,308.5,16.5,127,228.4985056710976,3770.2253435731104,1
297.3,308.7,31.6,129,169.54128353872918,5357.504559823842,1
297.3,308.8,32.7,131,166.0855316197804,5430.996883966819,2
297.3,308.8,44.2,134,156.97491292437,6938.291151257154,0
297.3,308.8,42.4,139,148.59733251479722,6300.526898627401,0
297.4,309.0,41.8,144,156.76547341413067,6552.7967887106615,2
297.4,309.0,37.0,147,159.17402778188284,5889.439027929665,2
297.4,309.1,49.8,150,154.77579806685713,7707.834743729485,1
297.4,309.1,41.1,152,144.51326206513048,5939.495070876863,1
297.4,309.0,37.9,154,164.41001553786583,6231.139588885115,1
297.4,309.0,41.4,156,153.72860051566053,6364.364061348346,0
297.4,309.0,22.6,161,191.95131113433635,4338.0996316360015,1
297.4,308.9,57.3,163,138.54423602330988,7938.584724135656,2
297.4,309.0,32.0,166,165.7713723544214,5304.683915341485,1
297.3,309.0,39.5,168,162.9439389661906,6436.285589164529,2
297.3,309.0,37.4,171,162.1061809252333,6062.771166603726,1
297.4,309.0,56.9,173,138.64895577842952,7889.12558379264,1
297.4,309.0,33.7,175,164.2005760276265,5533.559412131014,1
297.4,309.0,30.7,177,176.4527873766267,5417.100572462439,2
297.4,309.1,35.9,180,165.66665259930176,5947.4328283149325,2
297.4,309.1,35.0,183,153.20500174006224,5362.175060902178,2
297.4,309.2,42.8,186,165.87609210954108,7099.496742288357,1
297.5,309.2,55.8,188,141.0575101461817,7871.009066156938,2
297.4,309.2,37.9,191,152.7861227195836,5790.5940510722185,1
297.4,309.2,45.6,193,148.70205226991686,6780.813583508209,1
297.5,309.3,43.5,195,147.02653618800232,6395.654324178101,1
297.5,309.3,38.8,197,153.93804002589985,5972.795953004914,1
297.6,309.4,49.8,199,138.85839528866885,6915.148085375708,1
297.5,309.3,49.7,201,152.7861227195836,7593.470299163306,0
297.5,309.2,40.0,206,160.22122533307945,6408.849013323178,2
297.4,309.0,39.2,209,157.60323145508795,6178.046673039448,1
297.5,309.1,30.2,211,168.7035254977719,5094.846470032711,1
297.5,309.1,35.1,213,158.65042900628455,5568.630058120588,1
297.5,309.2,27.4,215,188.9144382358662,5176.255607662734,2
297.6,309.3,46.2,218,153.3097214951819,7082.909133077404,2
297.6,309.2,43.3,221,145.56045961632708,6302.767901386962,1
297.6,309.2,48.1,0,151.0058868825494,7263.383159050626,2
297.6,309.3,41.9,3,160.11650557795977,6708.881583716514,2
297.6,309.3,35.0,6,168.59880574265222,5900.958200992827,1
297.6,309.3,34.3,8,161.58258214963502,5542.282567732481,1
297.8,309.4,48.2,10,151.32004614790836,7293.626224329183,0
297.7,309.3,24.6,15,198.23449644151594,4876.568612461292,1
297.6,309.3,41.3,17,148.17845349431857,6119.770129315357,2
297.5,309.3,37.5,20,163.78169700714787,6141.813637768045,1
297.5,309.3,39.4,22,154.88051782197678,6102.292402185885,1
297.5,309.2,44.8,24,149.33037080063482,6690.00061186844,1
297.4,309.2,38.8,26,149.53981031087415,5802.144640061916,1
297.4,309.2,33.2,28,169.64600329384882,5632.247309355781,1
297.5,309.2,28.0,30,179.59438003021648,5028.642640846061,1
297.5,309.3,29.9,32,181.37461586725072,5423.101014430797,1
297.5,309.4,58.2,34,145.66517937144673,8477.7134394182,2
297.6,309.5,20.6,37,201.4808088502254,4150.504662314644,1
297.7,309.5,19.8,39,212.26694362755035,4202.885483825497,2
297.6,309.5,36.2,42,169.33184402848985,6129.812753831333,1
297.5,309.4,35.8,44,156.76547341413067,5612.203948225878,1
297.5,309.5,43.7,46,151.63420541326735,6626.414776559784,2
297.4,309.4,45.9,49,146.71237692264333,6734.098100749328,1
297.4,309.4,35.4,51,169.64600329384882,6005.468516602248,1
297.4,309.4,45.5,53,153.5191610054212,6985.121825746665,1
297.6,309.5,50.6,55,143.78022377929287,7275.279323232219,1
297.6,309.6,35.8,57,166.71385015049836,5968.355835387841,2
297.5,309.5,42.4,60,162.62977970083162,6895.502659315261,2
297.6,309.5,36.2,63,164.30529578274619,5947.851707335412,1
297.6,309.5,32.2,65,178.96606149949855,5762.707180283854,2
297.6,309.5,34.9,68,162.21090068035298,5661.160433744319,1
297.5,309.4,45.4,70,151.11060663766904,6860.421541350174,1
297.5,309.3,29.8,72,175.4055898254301,5227.086576797817,1
297.5,309.3,33.4,74,169.9601625592078,5676.66942947754,1
297.4,309.3,52.4,76,142.94246573833559,7490.185204688784,0
297.4,309.3,24.8,81,184.20204925548154,4568.210821535942,1
297.4,309.3,43.0,83,158.7551487614042,6826.47139674038,0
297.4,309.3,36.8,88,156.97491292437,5776.676795616815,2
297.4,309.3,25.8,91,185.87756533739608,4795.641185704819,2
297.4,309.4,45.5,94,154.25219929125885,7018.475067752278,1
297.4,309.4,52.3,96,135.71680263507906,7097.988777814635,1
297.5,309.4,24.7,98,188.80971848074657,4663.60004647444,1
297.5,309.3,36.1,100,163.67697725202822,5908.738878798219,0
297.5,309.4,26.6,105,191.74187162409703,5100.333785200981,2
297.6,309.4,22.1,108,205.04128052429382,4531.412299586894,1
297.5,309.4,24.3,110,189.43803701146453,4603.344299378588,1
297.5,309.4,39.3,112,155.19467708733578,6099.150809532295,2
297.4,309.3,53.2,115,139.4867138193868,7420.693175191379,1
297.4,309.2,40.4,117,150.48228810695107,6079.484439520823,1
297.4,309.2,29.4,119,177.81414419318227,5227.735839279559,1
297.4,309.2,54.3,121,133.41296802244653,7244.324163618847,1
297.4,309.3,35.0,123,169.85544280408814,5944.940498143085,2
297.4,309.3,36.0,126,163.78169700714787,5896.141092257323,2
297.5,309.4,45.3,129,143.25662500369455,6489.525112667363,0
297.4,309.4,42.2,134,161.16370312915637,6801.108272050399,2
297.5,309.4,50.1,137,142.1047076973783,7119.4458556386535,1
297.5,309.4,48.3,139,150.06340908647243,7248.062658876618,2
297.5,309.4,34.6,142,172.7875959474386,5978.450819781376,1
297.5,309.4,40.6,144,157.39379194484863,6390.187952960855,1
297.5,309.4,58.2,146,138.02063724771156,8032.801087816813,1
297.5,309.4,34.4,148,175.7197490907891,6044.759368723145,2
297.6,309.5,30.9,151,164.82889455834447,5093.212841852844,1
297.7,309.6,35.2,153,160.11650557795977,5636.100996344185,1
297.6,309.6,32.1,155,174.77727129471214,5610.35040856026,0
297.7,309.7,35.8,160,164.41001553786583,5885.878556255596,0
297.6,309.7,33.7,165,161.3731426393957,5438.274906947636,2
297.7,309.7,30.2,168,175.92918860102841,5313.061495751058,2
297.8,309.7,22.1,171,202.63272615654165,4478.18324805957,1
297.7,309.6,35.2,173,167.13272917097697,5883.07206681839,2
297.7,309.7,41.0,176,156.87019316925034,6431.677919939264,1
297.8,309.8,29.0,178,175.51030958054977,5089.798977835943,2
297.8,309.9,49.0,181,141.47638916666034,6932.343069166357,1
297.9,309.9,45.0,183,154.14747953613917,6936.636579126262,1
297.9,310.0,41.7,185,150.6917276171904,6283.84504163684,2
297.9,309.9,55.4,188,147.65485471872026,8180.078951417102,2
297.7,309.7,51.1,191,150.79644737231007,7705.698460725045,0
297.7,309.7,37.7,196,166.60913039537868,6281.1642159057765,1
297.8,309.8,36.8,198,160.5353845984384,5907.7021532225335,1
297.8,309.7,31.3,200,178.0235837034216,5572.138169917096,2
297.8,309.8,25.5,203,188.28611970514825,4801.296052481281,2
297.8,309.7,42.9,206,145.97933863680572,6262.513627518965,1
297.8,309.7,49.2,208,140.42919161546374,6909.116227480817,1
297.7,309.6,32.2,210,177.70942443806263,5722.243466905617,0
297.6,309.6,48.2,215,148.59733251479722,7162.391427213226,0
297.6,309.5,20.5,220,209.54422999443918,4295.656714886003,1
297.6,309.6,49.8,222,157.1843524346093,7827.780751243543,1
297.6,309.5,33.1,224,169.9601625592078,5625.681380709778,0
297.6,309.4,33.4,229,170.4837613348061,5694.157628582524,1
297.6,309.4,40.2,231,156.1371548834127,6276.7136263131915,1
297.5,309.4,36.7,233,158.85986851652387,5830.157174556427,1
297.5,309.3,41.7,235,159.69762655748113,6659.391027446964,0
297.5,309.5,27.9,240,174.6725515395925,4873.36418795463,0
297.5,309.6,50.7,0,137.3923187169936,6965.790558951576,1
297.6,309.6,50.4,2,133.83184704292518,6745.125090963429,0
297.6,309.6,53.1,7,139.2772743091475,7395.623265815731,2
297.6,309.6,37.3,10,160.22122533307945,5976.251704923863,2
297.6,309.6,46.6,13,149.53981031087415,6968.555160486735,0
297.7,309.6,47.9,18,154.98523757709646,7423.79287994292,1
297.7,309.7,31.1,20,169.22712427337018,5262.963564901813,0
297.8,309.7,37.3,25,162.00146117011366,6042.654501645239,1
297.9,309.7,16.8,27,229.75514273253353,3859.8863979065636,1
297.9,309.8,21.3,29,209.43951023931953,4461.061568097506,1
297.9,309.8,71.6,31,139.90559283986545,10017.240447334365,1
297.9,309.9,33.8,33,161.47786239451537,5457.951748934619,1
297.9,309.8,29.9,35,177.29054541758398,5300.987307985761,2
297.9,309.8,50.5,38,152.99556222982292,7726.275892606058,1
298.0,309.9,33.9,40,163.88641676226754,5555.74952824087,2
298.0,309.9,47.7,43,146.92181643288265,7008.170643848503,1
298.1,309.9,32.5,45,170.58848108992575,5544.125635422587,1
298.1,310.0,33.7,47,160.6401043535581,5413.571516714908,1
298.1,310.0,40.9,49,162.62977970083162,6651.557989764013,1
298.1,309.9,32.8,51,163.67697725202822,5368.604853866525,1
298.1,309.9,30.0,53,171.11207986552407,5133.362395965722,1
298.0,309.9,45.2,55,151.32004614790836,6839.666085885458,2
298.1,309.9,30.4,58,171.94983790648135,5227.2750723570325,1
298.1,309.9,29.1,60,176.55750713174638,5137.82345753382,0
298.1,310.0,43.1,65,145.87461888168605,6287.196073800669,2
298.2,310.0,44.2,68,150.06340908647243,6632.802681622082,0
298.3,310.0,44.7,73,157.81267096532727,7054.22639215013,1
298.3,310.1,49.6,75,145.4557398612074,7214.604697115888,2
298.3,310.1,45.3,78,147.44541520848094,6679.277308944186,1
298.4,310.2,32.0,80,180.6415775814131,5780.530482605219,2
298.4,310.1,23.7,83,201.69024836046472,4780.058886143014,1
298.3,310.1,37.6,85,158.0221104755666,5941.631353881304,0
298.3,310.1,36.3,90,161.79202165987434,5873.050386253438,1
298.4,310.1,35.2,92,160.5353845984384,5650.845537865032,1
298.4,310.1,42.2,94,152.36724369910496,6429.8976841022295,1
298.4,310.1,57.8,96,139.80087308474577,8080.490464298306,2
298.3,310.1,45.9,99,159.48818704724184,7320.5077854684005,1
298.3,310.0,47.6,101,152.89084247470325,7277.604101795875,1
298.4,310.0,37.3,103,162.73449945595127,6069.996829706982,1
298.3,310.0,47.1,105,148.59733251479722,6998.934361446949,0
298.3,310.0,43.9,110,151.0058868825494,6629.158434143918,1
298.3,309.9,41.6,112,157.81267096532727,6565.007112157615,1
298.3,310.0,23.9,114,194.56930501232785,4650.2063897946355,1
298.3,309.9,43.9,116,153.20500174006224,6725.699576388733,1
298.2,309.7,37.4,118,165.98081186466072,6207.68236373831,1
298.0,309.6,37.3,120,160.8495438637974,5999.687986119643,1
298.0,309.6,51.3,122,146.92181643288265,7537.0891830068795,1
297.9,309.6,38.8,124,158.65042900628455,6155.63664544384,2
297.9,309.5,47.9,127,145.56045961632708,6972.346015622067,1
297.8,309.4,58.7,129,128.38641977670287,7536.282840892459,2
297.8,309.4,36.5,132,156.55603390389135,5714.295237492034,2
297.7,309.4,30.2,135,168.3893662324129,5085.358860218869,0
297.7,309.4,44.1,140,145.7698991265664,6428.452551481579,1
297.7,309.4,43.7,142,152.99556222982292,6685.906069443262,2
297.7,309.3,36.9,145,163.25809823154958,6024.223824744179,1
297.7,309.3,48.9,147,146.60765716752368,7169.114435491908,0
297.7,309.2,28.8,152,181.37461586725072,5223.588936976821,2
297.6,309.2,33.1,155,168.7035254977719,5584.08669397625,1
297.6,309.1,38.9,157,157.39379194484863,6122.618506654611,1
297.7,309.2,44.5,159,145.66517937144673,6482.100482029379,1
297.8,309.3,20.1,161,211.01030656611442,4241.3071619789,1
297.8,309.2,30.9,163,176.24334786638738,5445.91944907137,1
297.7,309.1,38.8,165,150.27284859671175,5830.586525552416,1
297.7,309.1,28.1,167,181.37461586725072,5096.626705869746,2
297.7,309.2,58.6,170,142.94246573833559,8376.428492266465,1
297.7,309.1,36.8,172,163.57225749690855,6019.459075886234,1
297.6,309.1,49.1,174,151.738925168387,7450.381225767802,1
297.7,309.2,27.4,176,178.0235837034216,4877.846193473752,2
297.6,309.0,45.6,179,149.4350905557545,6814.240129342405,2
297.6,308.9,38.1,182,154.88051782197678,5900.947729017315,2
297.5,308.9,44.0,185,153.8333202707802,6768.666091914329,1
297.5,308.9,47.4,187,145.56045961632708,6899.565785813903,1
297.5,308.9,28.1,189,181.06045660189173,5087.798830513158,1
297.5,309.0,43.5,191,153.93804002589985,6696.304741126643,1
297.5,308.9,48.5,193,152.7861227195836,7410.126951899805,1
297.5,308.9,24.0,195,182.0029343979687,4368.070425551248,1
297.5,308.9,37.7,197,154.04275978101953,5807.412043744436,0
297.6,309.0,25.4,202,190.7993938280201,4846.304603231711,1
297.5,308.9,34.8,204,162.73449945595127,5663.1605810671035,1
297.6,308.9,43.2,206,150.06340908647243,6482.739272535609,2
297.6,308.9,47.7,209,151.738925168387,7237.94673053206,1
297.8,309.0,41.2,0,152.4719634542246,6281.844894314054,1
297.8,309.1,45.5,2,149.1209312903955,6785.002373712995,2
297.9,309.2,34.7,5,165.14305382370344,5730.46396768251,0
297.9,309.2,39.7,10,154.77579806685713,6144.599183254229,1
297.8,309.2,61.2,12,135.6120828799594,8299.459472253515,2
297.8,309.2,47.3,15,143.6755040241732,6795.851340343392,1
297.8,309.1,42.6,17,149.9586893313528,6388.240165515629,2
297.7,309.0,33.2,20,173.41591447815657,5757.408360674798,2
297.8,309.0,48.8,23,147.65485471872026,7205.556910273548,0
297.7,309.0,24.4,28,196.2448210942424,4788.373634699515,1
297.7,309.0,43.2,30,161.05898337403673,6957.748081758387,1
297.7,309.0,29.7,32,171.3215193757634,5088.249125460173,2
297.7,309.0,40.4,35,157.49851169996828,6362.9398726787185,2
297.7,309.0,42.4,38,160.3259450881991,6797.820071739641,2
297.6,309.0,26.4,41,181.6887751326097,4796.583663500895,0
297.6,309.0,55.6,46,141.79054843201934,7883.554492820275,0
297.6,309.0,40.2,51,147.96901398407925,5948.3543621599865,0
297.7,309.1,39.3,56,163.67697725202822,6432.505206004708,1
297.7,309.1,42.1,58,154.88051782197678,6520.469800305223,1
297.7,309.1,38.3,60,154.67107831173746,5923.902299339545,1
297.6,309.1,50.0,62,145.97933863680572,7298.966931840286,1
297.6,309.0,45.4,64,155.71827586293406,7069.609724177206,1
297.6,309.0,25.3,66,190.06635554218246,4808.678795217216,2
297.6,308.8,39.7,69,152.15780418886564,6040.664826297966,2
297.6,308.8,40.2,72,161.16370312915637,6478.780865792087,1
297.5,308.7,39.2,74,148.28317324943822,5812.700391377979,0
297.6,308.8,31.6,79,176.24334786638738,5569.289792577842,2
297.7,308.8,40.1,82,158.65042900628455,6361.882203152011,1
297.7,308.9,48.3,84,160.3259450881991,7743.743147760016,2
297.7,308.9,40.9,87,154.88051782197678,6334.61317891885,0
297.7,308.9,33.7,92,158.7551487614042,5350.048513259322,1
297.7,309.0,38.2,94,157.81267096532727,6028.444030875502,1
297.8,309.0,43.3,96,150.1681288415921,6502.2799788409375,2
297.7,308.9,27.3,99,192.47490990993464,5254.565040541216,1
297.6,308.8,45.9,101,148.28317324943822,6806.197652149214,2
297.6,308.8,49.7,104,142.1047076973783,7062.603972559702,2
297.5,308.7,28.1,107,177.70942443806263,4993.63482670956,2
297.5,308.7,46.2,110,151.11060663766904,6981.31002666031,1
297.5,308.7,37.6,112,152.15780418886564,5721.133437501348,1
297.4,308.6,46.4,114,150.6917276171904,6992.096161437634,1
297.4,308.6,36.2,116,168.49408598753257,6099.48591274868,1
297.4,308.6,59.1,118,138.64895577842952,8194.153286505185,1
297.4,308.6,45.8,120,148.70205226991686,6810.553993962192,0
297.4,308.7,36.9,125,161.79202165987434,5970.1255992493625,1
297.5,308.8,39.0,127,154.67107831173746,6032.172054157761,1
297.4,308.8,58.1,129,151.52948565814768,8803.863116738381,1
297.4,308.9,23.8,131,189.43803701146453,4508.625280872856,1
297.5,308.9,30.9,133,177.60470468294295,5487.985374702937,1
297.5,308.9,44.7,135,149.4350905557545,6679.748547842227,1
297.4,308.9,46.3,137,157.07963267948966,7272.786993060371,2
297.5,308.9,44.6,140,145.56045961632708,6491.996498888188,1
297.4,308.8,34.2,142,171.74039839624203,5873.521625151478,1
297.4,308.8,37.4,144,170.4837613348061,6376.092673921748,2
297.3,308.6,37.6,147,156.97491292437,5902.256725956312,0
297.4,308.7,50.3,152,149.22565104551518,7506.050247589413,2
297.3,308.6,37.7,155,166.0855316197804,6261.424542065722,1
297.3,308.6,50.7,157,154.04275978101953,7809.96792089769,2
297.3,308.6,53.0,160,149.8539695762331,7942.260387540355,2
297.2,308.6,22.1,163,201.4808088502254,4452.725875589982,1
297.1,308.4,42.0,165,148.80677202503654,6249.884425051535,2
297.0,308.4,54.6,168,136.659280431156,7461.596711541118,0
296.9,308.4,32.4,173,163.04865872131026,5282.776542570452,1
296.9,308.3,38.2,175,162.83921921107094,6220.45817386291,1
296.9,308.3,39.2,177,154.3569190463785,6050.791226618037,0
296.8,308.3,45.9,182,157.7079512102076,7238.794960548528,1
296.9,308.4,41.8,184,145.56045961632708,6084.427211962471,1
296.9,308.4,46.9,186,151.84364492350667,7121.466946912463,2
296.9,308.3,38.8,189,158.44098949604523,6147.510392446555,1
296.8,308.2,34.7,191,172.054557661601,5970.293150857555,1
296.8,308.2,53.8,193,142.52358671785694,7667.768965420703,1
296.7,308.1,40.9,195,151.84364492350667,6210.4050773714225,1
296.7,308.0,50.7,197,151.94836467862632,7703.782089206355,1
296.8,308.1,62.0,199,134.98376434924143,8368.99338965297,1
296.8,308.1,48.3,201,141.99998794225866,6858.599417611093,1
296.7,308.1,46.3,203,160.01178582284012,7408.545683597497,0
296.6,308.0,22.3,208,207.135675626687,4619.125566475121,1
296.7,308.0,36.8,210,160.74482410867773,5915.40952719934,1
296.8,308.1,24.2,212,192.99850868553295,4670.563910189898,2
296.9,308.1,48.7,215,148.91149178015618,7251.989649693606,1
296.8,308.0,40.4,217,160.8495438637974,6498.321572097415,1
296.9,308.1,44.3,219,155.29939684245542,6879.763280120775,2
296.8,308.1,43.7,222,156.24187463853238,6827.769921703865,0
296.8,308.0,40.4,227,165.87609210954108,6701.3941212254595,1
296.9,308.1,33.7,229,162.83921921107094,5487.681687413091,1
296.8,308.0,41.7,231,156.76547341413067,6537.120241369249,1
